objid,sample,asset_id
587722983370981660,original,1249
587722983370981684,original,1250
587722983371178200,original,1251
587722983371178231,original,1252
587722983371243761,original,1253
587722983371374878,original,1254
587722983371374957,original,1255
587722983371505935,original,1256
587722983371505951,original,1257
587722983371506052,original,1258
587722983371506153,original,1259
587722983371571518,original,1260
587722983371571625,original,1261
587722983371637018,original,1262
587722983371637099,original,1263
587722983371637141,original,1264
587722983371702348,original,1265
587722983371702437,original,1266
587722983371899178,original,1267
587722983371899321,original,1268
587722983371964455,original,1269
587722983372030268,original,1270
587722983372030400,original,1271
587722983372095824,original,1272
587722983372095860,original,1273
587722983372161212,original,1274
587722983372161213,original,1275
587722983372161248,original,1276
587722983372161412,original,1277
587722983372161444,original,1278
587722983372161494,original,1279
587722983372161565,original,1280
587722983372226845,original,1281
587722983372226863,original,1282
587722983372292306,original,1283
587722983372292431,original,1284
587722983372358085,original,1285
587722983372423293,original,1286
587722983372423495,original,1287
587722983372423518,original,1288
587722983372423652,original,1289
587722983372751055,original,1290
587722983372751056,original,1291
587722983372882091,original,1292
587722983372882141,original,1293
587722983372882240,original,1294
587722983372947650,original,1295
587722983372947713,original,1296
587722983372947758,original,1297
587722983372947881,original,1298
587722983373013342,original,1299
587722983373144455,original,1300
587722983373406560,original,1301
587722983373406606,original,1302
587722983373471949,original,1303
587722983373472026,original,1304
587722983373472062,original,1305
587722983373537524,original,1306
587722983373537546,original,1307
587722983373537662,original,1308
587722983373602896,original,1309
587722983373603169,original,1310
587722983373603243,original,1311
587722983373668753,original,1312
587722983373668819,original,1313
587722983373734136,original,1314
587722983373799833,original,1315
587722983373799842,original,1316
587722983373865222,original,1317
587722983373930600,original,1318
587722983373930795,original,1319
587722983374061580,original,1320
587722983374127480,original,1321
587722983374127595,original,1322
587722983374258523,original,1323
587722983374324164,original,1324
587722983374455103,original,1325
587722983374520627,original,1326
587722983374782731,original,1327
587722983374848227,original,1328
587722983374913992,original,1329
587722983374979329,original,1330
587722983883407448,original,1331
587722983883800606,original,1332
587722983887470632,original,1333
587722983888846974,original,1334
587722983888912549,original,1335
587722983888912554,original,1336
587722983889109026,original,1337
587722983889109027,original,1338
587722983889174614,original,1339
587722983889174683,original,1340
587722983889174718,original,1341
587722983889240184,original,1342
587722983889502359,original,1343
587722983889633437,original,1344
587722983889633447,original,1345
587722983889698846,original,1346
587722983889895534,original,1347
587722983890092244,original,1348
587722983890157683,original,1349
587722983890354242,original,1350
587722983890419806,original,1351
587722983890616374,original,1352
587722983890681952,original,1353
587722983890681962,original,1354
587722983890682030,original,1355
587722983890747499,original,1356
